Gene name,GO domain,GO term accession
ACTN2,cellular_component,GO:0110165
ACTN2,molecular_function,GO:0003779
ACTN2,molecular_function,GO:0005515
ACTN2,molecular_function,GO:0005509
ACTN2,molecular_function,GO:0003779
ACTN2,cellular_component,GO:0015629
ACTN2,cellular_component,GO:0110165
ACTN2,molecular_function,GO:0003779
ACTN2,,
ACTN2,,
ACTN2,,
ACTN2,,
ACTN2,molecular_function,GO:0005515
ACTN2,molecular_function,GO:0005509
ACTN2,cellular_component,GO:0015629
ACTN2,,
ACTN2,,
ACTN2,,
ACTN2,,
ACTN2,,
ACTN2,,
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,,
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0006468
ACVR1,molecular_function,GO:0004675
ACVR1,biological_process,GO:0007178
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0005515
ACVR1,molecular_function,GO:0046872
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0016301
ACVR1,molecular_function,GO:0016740
ACVR1,biological_process,GO:0016310
ACVR1,cellular_component,GO:0005886
ACVR1,biological_process,GO:0045893
ACVR1,biological_process,GO:0080090
ACVR1,biological_process,GO:0010604
ACVR1,biological_process,GO:0051239
ACVR1,cellular_component,GO:0005886
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0043167
ACVR1,biological_process,GO:0051173
ACVR1,cellular_component,GO:0098802
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0042803
ACVR1,biological_process,GO:0007507
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0045944
ACVR1,biological_process,GO:0030335
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005025
ACVR1,molecular_function,GO:0005524
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0046332
ACVR1,molecular_function,GO:0098821
ACVR1,biological_process,GO:0009953
ACVR1,biological_process,GO:0030501
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0030509
ACVR1,biological_process,GO:0045669
ACVR1,biological_process,GO:0071363
ACVR1,biological_process,GO:0071773
ACVR1,biological_process,GO:0007179
ACVR1,molecular_function,GO:0004672
ACVR1,biological_process,GO:0060412
ACVR1,biological_process,GO:0003272
ACVR1,biological_process,GO:0003181
ACVR1,biological_process,GO:0003183
ACVR1,molecular_function,GO:0017046
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0032924
ACVR1,biological_process,GO:0060391
ACVR1,biological_process,GO:0060391
ACVR1,molecular_function,GO:0048185
ACVR1,biological_process,GO:0050731
ACVR1,biological_process,GO:2001237
ACVR1,molecular_function,GO:1990782
ACVR1,biological_process,GO:2000134
ACVR1,biological_process,GO:0060923
ACVR1,molecular_function,GO:0045296
ACVR1,molecular_function,GO:0016361
ACVR1,molecular_function,GO:0004675
ACVR1,molecular_function,GO:0050431
ACVR1,cellular_component,GO:0070724
ACVR1,biological_process,GO:0003274
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0003289
ACVR1,biological_process,GO:0062043
ACVR1,biological_process,GO:0009968
ACVR1,biological_process,GO:0003143
ACVR1,biological_process,GO:0030278
ACVR1,biological_process,GO:0032926
ACVR1,biological_process,GO:0061445
ACVR1,biological_process,GO:2000017
ACVR1,cellular_component,GO:0048179
ACVR1,,
ACVR1,,
ACVR1,,
ACVR1,,
ACVR1,cellular_component,GO:0016020
ACVR1,molecular_function,GO:0000166
ACVR1,molecular_function,GO:0004672
ACVR1,molecular_function,GO:0004674
ACVR1,molecular_function,GO:0005524
ACVR1,biological_process,GO:0060255
ACVR1,biological_process,GO:0051171
ACVR1,biological_process,GO:0080090
