train_model,test_model,features,AUC,accuracy (5-fold-Cross-Validation),accuracy,precision,recall,f1_score,MCC,J-index,incorrect predictions count
DT,SVM,83,0.79009901,0.927425945,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,83,0.64009901,0.920633299,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,83,0.87029703,0.92288049,0.927927928,0.979381443,0.940594059,0.95959596,0.638691338,0.809116047,8
DT,RF,83,0.84009901,0.9546476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,XGB,83,0.89009901,0.963712972,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,84,0.74009901,0.929698672,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
DT,LR,84,0.64009901,0.920633299,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,84,0.87029703,0.918335036,0.927927928,0.979381443,0.940594059,0.95959596,0.638691338,0.809116047,8
DT,RF,84,0.94009901,0.947803882,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
DT,XGB,84,0.84009901,0.963712972,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,SVM,85,0.74009901,0.925153218,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
DT,LR,85,0.69009901,0.918360572,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,85,0.875247525,0.913764045,0.936936937,0.979591837,0.95049505,0.964824121,0.66822667,0.837927036,7
DT,RF,85,0.79009901,0.9546476,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,XGB,85,0.89009901,0.9659857,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,86,0.74009901,0.920607763,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
DT,LR,86,0.64009901,0.918360572,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,86,0.82029703,0.906945863,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
DT,RF,86,0.94009901,0.952349336,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
DT,XGB,86,0.89009901,0.963712972,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,87,0.79009901,0.920607763,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,87,0.64009901,0.916087845,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,87,0.825247525,0.913789581,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,87,0.79009901,0.954622063,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,XGB,87,0.89009901,0.9659857,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,88,0.74009901,0.927425945,0.936936937,0.951923077,0.98019802,0.965853659,0.565607764,0.897332977,7
DT,LR,88,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,88,0.825247525,0.929698672,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,88,0.84009901,0.952349336,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,XGB,88,0.89009901,0.961465781,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,89,0.79009901,0.929698672,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,89,0.69009901,0.918360572,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,89,0.825247525,0.913789581,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,89,0.79009901,0.954622063,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,XGB,89,0.89009901,0.9659857,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,90,0.79009901,0.929698672,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,90,0.64009901,0.918360572,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,90,0.82029703,0.913764045,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
DT,RF,90,0.94009901,0.950102145,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
DT,XGB,90,0.89009901,0.963738509,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,91,0.84009901,0.931971399,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,LR,91,0.64009901,0.916087845,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,91,0.825247525,0.902477017,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,91,0.89009901,0.947803882,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,XGB,91,0.89009901,0.970531154,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,92,0.79009901,0.931971399,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,92,0.69009901,0.918360572,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,92,0.825247525,0.925127681,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,92,0.89009901,0.954622063,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,XGB,92,0.89009901,0.968258427,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,93,0.84009901,0.929698672,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,LR,93,0.64009901,0.916087845,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,93,0.82029703,0.902425945,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
DT,RF,93,0.84009901,0.943258427,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,XGB,93,0.89009901,0.968283963,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,94,0.79009901,0.927425945,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,94,0.69009901,0.918360572,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,94,0.825247525,0.922854954,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,94,0.84009901,0.945556691,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,XGB,94,0.89009901,0.968258427,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,95,0.84009901,0.931945863,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,LR,95,0.64009901,0.916087845,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,95,0.825247525,0.906971399,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,95,0.79009901,0.947803882,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,XGB,95,0.89009901,0.9659857,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,96,0.79009901,0.927425945,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,96,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,96,0.825247525,0.911516854,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,96,0.84009901,0.945531154,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,XGB,96,0.89009901,0.963738509,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,97,0.84009901,0.927425945,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,LR,97,0.69009901,0.916087845,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,97,0.815346535,0.904673136,0.90990991,0.969072165,0.930693069,0.949494949,0.543912275,0.771296049,10
DT,RF,97,0.94009901,0.943283963,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
DT,XGB,97,0.89009901,0.970531154,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,98,0.84009901,0.929698672,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
DT,LR,98,0.64009901,0.918360572,0.918918919,0.933962264,0.98019802,0.956521739,0.386801201,0.879314959,9
DT,DT,98,0.825247525,0.918335036,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,98,0.89009901,0.947803882,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,XGB,98,0.89009901,0.963712972,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,SVM,99,0.79009901,0.929698672,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
DT,LR,99,0.69009901,0.918360572,0.927927928,0.942857143,0.98019802,0.961165049,0.481393545,0.888323968,8
DT,DT,99,0.825247525,0.893386108,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
DT,RF,99,0.89009901,0.950102145,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
DT,XGB,99,0.84009901,0.9659857,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,SVM,20,0.89009901,0.934244127,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,LR,20,0.79009901,0.925178754,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,20,0.84009901,0.920607763,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,20,0.845049505,0.959167518,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,20,0.845049505,0.959193054,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,21,0.94009901,0.931971399,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,21,0.745049505,0.918360572,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
RF,DT,21,0.83019802,0.931971399,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
RF,RF,21,0.845049505,0.956920327,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,21,0.845049505,0.959193054,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,22,0.89009901,0.931971399,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,LR,22,0.795049505,0.913815117,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,22,0.82029703,0.909193054,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
RF,RF,22,0.845049505,0.956894791,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,22,0.895049505,0.952349336,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,23,0.94009901,0.943309499,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,23,0.795049505,0.916087845,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,23,0.835148515,0.9296476,0.945945946,0.97029703,0.97029703,0.97029703,0.67029703,0.886540005,6
RF,RF,23,0.845049505,0.961465781,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,23,0.845049505,0.95921859,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,24,0.89009901,0.93421859,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,LR,24,0.795049505,0.922906027,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,24,0.84009901,0.909295199,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,24,0.845049505,0.956894791,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,24,0.845049505,0.961465781,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,25,0.89009901,0.931971399,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,LR,25,0.745049505,0.925178754,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
RF,DT,25,0.84009901,0.920582227,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,25,0.895049505,0.954622063,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,25,0.845049505,0.952374872,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,26,0.89009901,0.931971399,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,LR,26,0.795049505,0.925178754,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,26,0.84009901,0.936491318,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,26,0.945049505,0.956920327,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
RF,XGB,26,0.84009901,0.947829418,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,SVM,27,0.94009901,0.934244127,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,27,0.745049505,0.913815117,0.945945946,0.952380952,0.99009901,0.970873786,0.620546367,0.926143966,6
RF,DT,27,0.68019802,0.913789581,0.90990991,0.941747573,0.96039604,0.950980392,0.399003854,0.830701989,10
RF,RF,27,0.895049505,0.959193054,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,27,0.795049505,0.954673136,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,SVM,28,0.99009901,0.938764045,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,28,0.845049505,0.922906027,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,DT,28,0.84009901,0.9296476,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,28,0.895049505,0.961465781,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,28,0.84009901,0.952400409,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,SVM,29,0.94009901,0.93421859,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,29,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,29,0.82029703,0.920607763,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
RF,RF,29,0.895049505,0.954622063,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,29,0.845049505,0.956945863,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,30,0.94009901,0.936465781,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,30,0.79009901,0.925178754,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,30,0.89009901,0.916113381,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,RF,30,0.895049505,0.956920327,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,30,0.895049505,0.9546476,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,31,0.94009901,0.931971399,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,31,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,31,0.94009901,0.925153218,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,RF,31,0.895049505,0.954622063,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,31,0.84009901,0.950102145,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,SVM,32,0.94009901,0.938738509,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,32,0.795049505,0.922906027,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,32,0.83019802,0.925178754,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
RF,RF,32,0.895049505,0.956920327,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,32,0.945049505,0.959193054,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
RF,SVM,33,0.99009901,0.934167518,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,33,0.84009901,0.925178754,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,DT,33,0.79009901,0.904775281,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,RF,33,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,33,0.89009901,0.95921859,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,SVM,34,0.99009901,0.93421859,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,34,0.79009901,0.925178754,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,34,0.885148515,0.904724208,0.954954955,0.98,0.97029703,0.975124378,0.738112512,0.895549014,5
RF,RF,34,0.895049505,0.959193054,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,34,0.845049505,0.950102145,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,35,0.99009901,0.931945863,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,35,0.84009901,0.925178754,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,DT,35,0.885148515,0.920556691,0.954954955,0.98,0.97029703,0.975124378,0.738112512,0.895549014,5
RF,RF,35,0.845049505,0.9659857,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,35,0.89009901,0.950102145,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,SVM,36,0.94009901,0.934193054,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,36,0.795049505,0.925178754,0.954954955,0.961538462,0.99009901,0.975609756,0.695056138,0.935152975,5
RF,DT,36,0.83019802,0.922931563,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
RF,RF,36,0.845049505,0.954622063,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,36,0.845049505,0.954673136,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,37,0.94009901,0.934193054,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,37,0.79009901,0.927451481,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,37,0.83019802,0.931971399,0.936936937,0.97,0.96039604,0.965174129,0.632803401,0.857729016,7
RF,RF,37,0.895049505,0.9546476,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,XGB,37,0.895049505,0.954673136,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,38,0.99009901,0.934193054,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,38,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,38,0.82029703,0.913789581,0.918918919,0.969387755,0.940594059,0.954773869,0.570372896,0.800107038,9
RF,RF,38,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,38,0.895049505,0.961465781,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,39,0.99009901,0.938738509,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,39,0.845049505,0.922906027,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,DT,39,0.94009901,0.904826353,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,RF,39,0.945049505,0.954622063,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
RF,XGB,39,0.845049505,0.961440245,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,SVM,40,0.99009901,0.929698672,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,40,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,40,0.875247525,0.913789581,0.936936937,0.979591837,0.95049505,0.964824121,0.66822667,0.837927036,7
RF,RF,40,0.945049505,0.954622063,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
RF,XGB,40,0.895049505,0.961465781,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,41,0.99009901,0.945556691,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,41,0.79009901,0.925178754,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,41,0.87029703,0.922854954,0.927927928,0.979381443,0.940594059,0.95959596,0.638691338,0.809116047,8
RF,RF,41,0.845049505,0.959167518,0.963963964,0.970873786,0.99009901,0.980392157,0.764026611,0.944161984,4
RF,XGB,41,0.89009901,0.961465781,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,SVM,42,0.99009901,0.938764045,0.981981982,1,0.98019802,0.99,0.90378741,0.942378022,2
RF,LR,42,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,42,0.84009901,0.904749745,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,RF,42,0.945049505,0.959167518,0.981981982,0.99009901,0.99009901,0.99009901,0.89009901,0.962180002,2
RF,XGB,42,0.895049505,0.966011236,0.972972973,0.980392157,0.99009901,0.985221675,0.828744891,0.953170993,3
RF,SVM,43,0.94009901,0.945556691,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
RF,LR,43,0.79009901,0.922906027,0.945945946,0.961165049,0.98019802,0.970588235,0.642352359,0.906341986,6
RF,DT,43,0.825247525,0.916113381,0.927927928,0.96969697,0.95049505,0.96,0.599786191,0.828918027,8
RF,RF,43,0.89009901,0.963712972,0.963963964,0.98019802,0.98019802,0.98019802,0.78019802,0.924360004,4
RF,XGB,43,0.84009901,0.961465781,0.954954955,0.970588235,0.98019802,0.975369458,0.713468346,0.915350995,5
RF,SVM,44,0.94009901,0.938687436,0.972972973,0.99,0.98019802,0.985074627,0.843421624,0.933369013,3
